Trip,total_distance,speed,temperature,consumedElectric,slope
1641,9.117133524707787,37.41615524317898,28.377421307506054,4.512195587199997,-3.838925897613393
1644,3.482475005885918,35.5238078174492,4.995442708333333,9.024391174300007,1.7229125808107963
1648,13.450762724567905,64.92786498297605,31.59247258225324,10.000003814699994,-1.561249754383323
1652,9.752640634362882,39.91617766325822,29.43424317617866,0.0,0.10253633220899744
1656,11.870719013737462,36.42318897070293,23.83613445378151,6.829261779800007,1.179372537063544
1661,8.382925870896605,48.657357460088356,30.42722371967655,1.8292655945000007,-0.596450460973147
1674,2.141264572679486,36.46665284804172,1.2408123791102514,0.0,1.4010412530413883
1675,12.812595869158342,41.28345923179797,31.881567028985508,12.195129394600002,-0.9365783579333544
1682,14.505241496883837,35.72260745086114,30.442912011173185,16.341464996400006,0.48258417493454425
1695,14.200272666272681,27.162968358928744,30.17209668943773,13.292678833000004,-2.60558377078768
1707,5.916899649902465,31.47653781680054,3.9242788461538463,1.9512176514000004,0.6760297177029082
1712,3.713660084679401,25.435424340373828,6.5,3.1707305908999928,0.8078283772864444
1716,14.392958560862198,55.37225084046934,19.65915915915916,1.3414611815999962,-0.20843525584501424
1720,20.508686734334745,54.676858486202576,14.260135135135135,17.31707763669999,-0.04875982616311769
1721,7.126941039740054,28.73075972696605,-0.11347926267281105,6.341461181699998,-0.2806253045798941
1722,4.499528047260773,46.21472978456941,18.308781869688385,1.0975646971999993,-4.000419557548499
1725,2.858091875320485,32.63438446453443,0.7038934426229508,3.9024353028000007,4.19860540650199
1727,4.054934135106209,35.884701406095694,11.314955640050696,35.121948242200006,0.24661313024602494
1728,4.085888927123519,32.215957669416376,0.39791666666666664,1.2195129395000066,-3.1816821827195505
1735,9.882441949570486,36.804165027955015,24.2987012987013,2.3170776366999917,0.10118956479612433
1737,6.533638115830943,30.221453046836437,-11.881790359602142,11.341461181699998,-0.6122163378329813
1738,1.4246876620257154,34.128792702670964,29.924932975871315,1.0975570677999968,-0.7019082334005291
1739,1.6078242418932982,42.015269544177315,29.405811623246493,0.9756088257000073,0.0
1740,1.5052288310245627,46.875750530661094,27.5,1.3414611816000033,-3.3217540728320056
1751,8.324684513164284,58.733819398513766,23.8025641025641,1.5853652954000026,2.1622441032492707
1752,9.160867983076832,56.034590863912186,23.0,3.902435302699999,-2.401519161791362
1756,3.547841486593396,16.47167756517039,-4.027966101694915,3.780494689899996,0.5637230433088997
1761,5.3107446610984885,24.784423146970962,0.9713337356668679,6.097557067899999,0.376595021532501
1763,12.945166904923285,46.00700848034309,25.32095238095238,0.9756088257000002,-2.39471613055913
1765,7.171544043221465,36.97070379598516,0.5022371364653244,7.073173522999994,3.625439632428273
